ID,Orden ID,Fecha_Orden,Fecha_Envío,Modo_Envío,Cliente_ID,Segmento,País,Ciudad,Estado,Codigo_Postal,Region,Producto_ID,Ventas
1859,CA-2016-121608,03/09/2016,05/09/2016,First Class,JB-15400,Corporate,United States,Bristol,Connecticut,6010,East,OFF-AP-10002311,137.62
1860,CA-2016-121608,03/09/2016,05/09/2016,First Class,JB-15400,Corporate,United States,Bristol,Connecticut,6010,East,TEC-PH-10004959,100.49
1861,US-2018-121251,26/03/2018,27/03/2018,First Class,GM-14440,Consumer,United States,New York City,New York,10009,East,FUR-BO-10001918,257.568
1862,US-2018-121251,26/03/2018,27/03/2018,First Class,GM-14440,Consumer,United States,New York City,New York,10009,East,TEC-PH-10004896,119.96
1863,CA-2015-151078,12/11/2015,12/11/2015,Same Day,RF-19840,Consumer,United States,San Antonio,Texas,78207,Central,OFF-ST-10001328,49.632
1864,US-2017-100839,13/10/2017,17/10/2017,Standard Class,NC-18625,Corporate,United States,Aurora,Colorado,80013,West,FUR-TA-10004575,727.45
1865,US-2017-100839,13/10/2017,17/10/2017,Standard Class,NC-18625,Corporate,United States,Aurora,Colorado,80013,West,FUR-FU-10001617,24.96
1866,US-2018-116659,12/11/2018,12/11/2018,Same Day,NG-18355,Corporate,United States,Newark,Ohio,43055,East,TEC-PH-10002824,370.782
1867,CA-2018-118857,15/04/2018,18/04/2018,First Class,AH-10075,Corporate,United States,Henderson,Nevada,89015,West,FUR-FU-10004460,196.45
1868,CA-2016-127110,25/06/2016,01/07/2016,Standard Class,CH-12070,Home Office,United States,Philadelphia,Pennsylvania,19143,East,OFF-PA-10003309,31.104
1869,CA-2016-127110,25/06/2016,01/07/2016,Standard Class,CH-12070,Home Office,United States,Philadelphia,Pennsylvania,19143,East,OFF-ST-10002554,78.256
1870,CA-2017-148201,26/08/2017,29/08/2017,Second Class,CC-12145,Consumer,United States,Seattle,Washington,98103,West,OFF-PA-10000019,6.48
1871,CA-2015-116932,21/07/2015,25/07/2015,Standard Class,ME-18010,Corporate,United States,San Francisco,California,94122,West,OFF-AR-10002067,99.2
1872,CA-2015-116932,21/07/2015,25/07/2015,Standard Class,ME-18010,Corporate,United States,San Francisco,California,94122,West,FUR-CH-10001215,801.568
1873,CA-2015-116932,21/07/2015,25/07/2015,Standard Class,ME-18010,Corporate,United States,San Francisco,California,94122,West,FUR-TA-10004175,272.848
1874,CA-2018-142888,21/11/2018,25/11/2018,Standard Class,BP-11230,Consumer,United States,Spokane,Washington,99207,West,FUR-TA-10004767,70.98
1875,CA-2015-147914,04/06/2015,09/06/2015,Standard Class,MP-17470,Home Office,United States,Columbus,Ohio,43229,East,OFF-PA-10001685,16.224
1876,US-2017-112977,10/03/2017,16/03/2017,Standard Class,CJ-12010,Consumer,United States,Long Beach,New York,11561,East,FUR-BO-10003272,176.784
1877,CA-2018-112039,25/03/2018,29/03/2018,Standard Class,JC-15775,Consumer,United States,San Antonio,Texas,78207,Central,TEC-PH-10000984,470.376
1878,CA-2018-118885,29/12/2018,02/01/2019,Standard Class,JG-15160,Consumer,United States,Los Angeles,California,90049,West,FUR-CH-10002880,393.568
1879,CA-2018-118885,29/12/2018,02/01/2019,Standard Class,JG-15160,Consumer,United States,Los Angeles,California,90049,West,TEC-PH-10002563,302.376
1880,US-2018-166611,28/03/2018,02/04/2018,Standard Class,CK-12760,Corporate,United States,Jacksonville,Florida,32216,South,OFF-BI-10001191,68.742
1881,CA-2016-109512,05/03/2016,05/03/2016,Same Day,LF-17185,Consumer,United States,New York City,New York,10011,East,OFF-EN-10002621,29.34
1882,CA-2016-109512,05/03/2016,05/03/2016,Same Day,LF-17185,Consumer,United States,New York City,New York,10011,East,FUR-CH-10001146,383.607
1883,CA-2016-109512,05/03/2016,05/03/2016,Same Day,LF-17185,Consumer,United States,New York City,New York,10011,East,OFF-ST-10000689,563.4
1884,CA-2017-118570,13/11/2017,17/11/2017,Standard Class,CC-12430,Home Office,United States,Philadelphia,Pennsylvania,19143,East,OFF-PA-10001289,217.056
1885,CA-2018-154718,19/01/2018,23/01/2018,Second Class,DL-12865,Consumer,United States,Keller,Texas,76248,Central,OFF-LA-10003714,6
1886,CA-2017-147578,22/04/2017,26/04/2017,Second Class,PG-18895,Consumer,United States,San Francisco,California,94122,West,FUR-FU-10001889,31.56
1887,CA-2015-140165,13/05/2015,15/05/2015,First Class,EH-14005,Home Office,United States,Hialeah,Florida,33012,South,OFF-FA-10002815,7.104
1888,CA-2015-140165,13/05/2015,15/05/2015,First Class,EH-14005,Home Office,United States,Hialeah,Florida,33012,South,OFF-BI-10004519,398.352
1889,CA-2015-142587,21/10/2015,22/10/2015,First Class,TB-21520,Consumer,United States,Fairfield,Ohio,45014,East,OFF-AP-10004708,121.792
1890,CA-2015-142587,21/10/2015,22/10/2015,First Class,TB-21520,Consumer,United States,Fairfield,Ohio,45014,East,FUR-TA-10000617,409.59
1891,CA-2015-157623,14/03/2015,18/03/2015,Standard Class,DK-13225,Corporate,United States,Huntington Beach,California,92646,West,OFF-PA-10001204,10.56
1892,CA-2015-157623,14/03/2015,18/03/2015,Standard Class,DK-13225,Corporate,United States,Huntington Beach,California,92646,West,OFF-AR-10003723,3.38
1893,CA-2018-145310,22/12/2018,24/12/2018,Second Class,JP-15520,Consumer,United States,Port Orange,Florida,32127,South,OFF-EN-10002621,7.824
1894,CA-2017-100083,24/11/2017,29/11/2017,Standard Class,CD-11980,Consumer,United States,Medford,Oregon,97504,West,OFF-PA-10000241,24.784
1895,US-2018-108063,02/12/2018,05/12/2018,First Class,AS-10090,Consumer,United States,Charlottesville,Virginia,22901,South,OFF-AR-10001446,34.65
1896,CA-2016-109197,31/12/2016,04/01/2017,Standard Class,JO-15280,Consumer,United States,Missoula,Montana,59801,West,OFF-BI-10004632,487.984
1897,CA-2018-141789,03/10/2018,06/10/2018,First Class,AC-10450,Consumer,United States,Minneapolis,Minnesota,55407,Central,OFF-BI-10001359,1793.98
1898,CA-2015-169775,29/08/2015,02/09/2015,Second Class,RA-19945,Consumer,United States,Miami,Florida,33178,South,OFF-EN-10001749,29.808
1899,CA-2015-169775,29/08/2015,02/09/2015,Second Class,RA-19945,Consumer,United States,Miami,Florida,33178,South,OFF-BI-10004390,505.176
1900,CA-2015-169775,29/08/2015,02/09/2015,Second Class,RA-19945,Consumer,United States,Miami,Florida,33178,South,FUR-TA-10001857,174.0585
1901,CA-2017-140543,29/06/2017,03/07/2017,Second Class,Co-12640,Consumer,United States,Florence,South Carolina,29501,South,OFF-ST-10000563,191.88
1902,CA-2017-151141,20/08/2017,23/08/2017,First Class,DW-13480,Home Office,United States,Detroit,Michigan,48205,Central,TEC-PH-10004924,14.78
1903,CA-2018-167094,21/10/2018,22/10/2018,First Class,DK-12835,Corporate,United States,Springfield,Oregon,97477,West,OFF-PA-10003953,5.184
1904,CA-2018-167094,21/10/2018,22/10/2018,First Class,DK-12835,Corporate,United States,Springfield,Oregon,97477,West,FUR-CH-10000155,478.48
1905,CA-2018-167094,21/10/2018,22/10/2018,First Class,DK-12835,Corporate,United States,Springfield,Oregon,97477,West,TEC-AC-10003116,28.4
1906,CA-2018-154410,21/10/2018,24/10/2018,First Class,MD-17860,Corporate,United States,Indianapolis,Indiana,46203,Central,OFF-ST-10002743,909.12
1907,US-2017-150567,17/05/2017,21/05/2017,Standard Class,RP-19855,Corporate,United States,Apopka,Florida,32712,South,OFF-BI-10001757,2.952
1908,US-2017-150567,17/05/2017,21/05/2017,Standard Class,RP-19855,Corporate,United States,Apopka,Florida,32712,South,OFF-BI-10000069,27.018
1909,CA-2016-157959,03/02/2016,04/02/2016,First Class,RW-19540,Corporate,United States,Los Angeles,California,90008,West,FUR-FU-10004093,136.92
1910,CA-2018-105886,18/12/2018,23/12/2018,Standard Class,DB-13660,Consumer,United States,Oceanside,New York,11572,East,FUR-FU-10001037,18.96
1911,CA-2017-105963,15/11/2017,22/11/2017,Standard Class,SC-20770,Corporate,United States,Los Angeles,California,90008,West,TEC-AC-10003832,99.39
1912,CA-2018-121503,03/07/2018,06/07/2018,Second Class,FH-14275,Corporate,United States,Houston,Texas,77041,Central,OFF-PA-10001878,273.896
1913,CA-2018-121503,03/07/2018,06/07/2018,Second Class,FH-14275,Corporate,United States,Houston,Texas,77041,Central,TEC-MA-10003674,597.132
1914,CA-2015-103366,15/01/2015,17/01/2015,First Class,EH-13990,Consumer,United States,Roswell,Georgia,30076,South,TEC-AC-10003628,149.95
1915,CA-2018-124597,30/04/2018,05/05/2018,Standard Class,AS-10630,Home Office,United States,Boynton Beach,Florida,33437,South,OFF-LA-10003190,4.608
1916,CA-2018-124597,30/04/2018,05/05/2018,Standard Class,AS-10630,Home Office,United States,Boynton Beach,Florida,33437,South,OFF-AR-10002280,15.528
1917,CA-2018-124597,30/04/2018,05/05/2018,Standard Class,AS-10630,Home Office,United States,Boynton Beach,Florida,33437,South,OFF-LA-10001569,11.952
1918,CA-2016-105634,08/11/2016,14/11/2016,Standard Class,HA-14905,Consumer,United States,Franklin,Massachusetts,2038,East,OFF-AR-10001573,11.65
1919,CA-2016-123673,30/10/2016,01/11/2016,Second Class,CH-12070,Home Office,United States,Detroit,Michigan,48227,Central,TEC-PH-10001809,299.9
1920,US-2018-111423,17/08/2018,19/08/2018,First Class,EH-13765,Corporate,United States,Watertown,New York,13601,East,OFF-BI-10003091,895.92
1921,US-2018-111423,17/08/2018,19/08/2018,First Class,EH-13765,Corporate,United States,Watertown,New York,13601,East,FUR-CH-10003981,462.564
1922,CA-2016-125178,03/10/2016,09/10/2016,Standard Class,MZ-17515,Corporate,United States,Reading,Pennsylvania,19601,East,OFF-ST-10002562,15.008
1923,CA-2017-156685,08/07/2017,10/07/2017,Second Class,SC-20230,Corporate,United States,Arlington,Texas,76017,Central,TEC-PH-10004345,863.64
1924,CA-2017-156685,08/07/2017,10/07/2017,Second Class,SC-20230,Corporate,United States,Arlington,Texas,76017,Central,OFF-AR-10000588,47.616
1925,CA-2018-126865,05/12/2018,07/12/2018,Second Class,NP-18325,Consumer,United States,San Diego,California,92024,West,OFF-PA-10003039,92.94
1926,CA-2018-102834,09/03/2018,13/03/2018,Standard Class,LW-16990,Corporate,United States,San Francisco,California,94110,West,TEC-AC-10001908,199.98
1927,US-2017-139710,09/06/2017,15/06/2017,Standard Class,GM-14680,Consumer,United States,Los Angeles,California,90045,West,TEC-PH-10001198,177.48
1928,CA-2018-121538,28/11/2018,01/12/2018,First Class,RH-19495,Consumer,United States,Denver,Colorado,80219,West,OFF-PA-10004071,88.768
1929,US-2018-101539,16/03/2018,18/03/2018,Second Class,VM-21685,Home Office,United States,Seattle,Washington,98105,West,OFF-PA-10001972,6.48
1930,US-2018-101539,16/03/2018,18/03/2018,Second Class,VM-21685,Home Office,United States,Seattle,Washington,98105,West,OFF-ST-10004180,46.51
1931,US-2018-101539,16/03/2018,18/03/2018,Second Class,VM-21685,Home Office,United States,Seattle,Washington,98105,West,TEC-PH-10004165,659.976
1932,CA-2017-152121,27/11/2017,29/11/2017,Second Class,CC-12670,Consumer,United States,Scottsdale,Arizona,85254,West,TEC-PH-10002483,271.992
1933,CA-2018-161200,06/08/2018,10/08/2018,Second Class,SV-20365,Consumer,United States,Lafayette,Louisiana,70506,South,FUR-BO-10000468,145.74
1934,CA-2018-161200,06/08/2018,10/08/2018,Second Class,SV-20365,Consumer,United States,Lafayette,Louisiana,70506,South,FUR-FU-10001706,15.4
1935,CA-2018-101245,27/11/2018,03/12/2018,Standard Class,LW-16990,Corporate,United States,San Francisco,California,94109,West,OFF-PA-10003129,244.55
1936,CA-2018-101245,27/11/2018,03/12/2018,Standard Class,LW-16990,Corporate,United States,San Francisco,California,94109,West,TEC-AC-10001284,166.16
1937,CA-2016-141768,25/05/2016,27/05/2016,Second Class,NP-18685,Home Office,United States,San Francisco,California,94109,West,FUR-FU-10002268,14.73
1938,CA-2017-112109,08/07/2017,12/07/2017,Standard Class,JE-15715,Consumer,United States,Broomfield,Colorado,80020,West,OFF-BI-10002082,19.968
1939,CA-2017-112109,08/07/2017,12/07/2017,Standard Class,JE-15715,Consumer,United States,Broomfield,Colorado,80020,West,OFF-ST-10001505,33.488
1940,CA-2017-112109,08/07/2017,12/07/2017,Standard Class,JE-15715,Consumer,United States,Broomfield,Colorado,80020,West,OFF-BI-10001634,8.736
1941,CA-2017-112109,08/07/2017,12/07/2017,Standard Class,JE-15715,Consumer,United States,Broomfield,Colorado,80020,West,FUR-CH-10004287,662.88
1942,CA-2018-144064,29/08/2018,01/09/2018,First Class,CP-12085,Corporate,United States,Quincy,Illinois,62301,Central,OFF-LA-10004544,47.36
1943,CA-2018-144064,29/08/2018,01/09/2018,First Class,CP-12085,Corporate,United States,Quincy,Illinois,62301,Central,OFF-ST-10004507,27.44
1944,CA-2018-144064,29/08/2018,01/09/2018,First Class,CP-12085,Corporate,United States,Quincy,Illinois,62301,Central,OFF-BI-10002012,3.24
1945,CA-2017-108581,20/06/2017,26/06/2017,Standard Class,EA-14035,Corporate,United States,Carrollton,Texas,75007,Central,TEC-AC-10001109,95.968
1946,CA-2017-108581,20/06/2017,26/06/2017,Standard Class,EA-14035,Corporate,United States,Carrollton,Texas,75007,Central,OFF-PA-10000809,10.368
1947,CA-2018-157987,02/09/2018,06/09/2018,Standard Class,AC-10615,Corporate,United States,New York City,New York,10009,East,OFF-AR-10000658,23.1
1948,CA-2018-157987,02/09/2018,06/09/2018,Standard Class,AC-10615,Corporate,United States,New York City,New York,10009,East,FUR-FU-10001196,11.54
1949,CA-2018-157987,02/09/2018,06/09/2018,Standard Class,AC-10615,Corporate,United States,New York City,New York,10009,East,FUR-TA-10001889,254.526
1950,CA-2018-157987,02/09/2018,06/09/2018,Standard Class,AC-10615,Corporate,United States,New York City,New York,10009,East,OFF-AP-10000358,12.98
1951,CA-2018-157987,02/09/2018,06/09/2018,Standard Class,AC-10615,Corporate,United States,New York City,New York,10009,East,OFF-BI-10004970,26.432
1952,CA-2018-157987,02/09/2018,06/09/2018,Standard Class,AC-10615,Corporate,United States,New York City,New York,10009,East,TEC-PH-10003885,197.97
1953,CA-2018-157987,02/09/2018,06/09/2018,Standard Class,AC-10615,Corporate,United States,New York City,New York,10009,East,OFF-LA-10001641,18.9
1954,CA-2018-157987,02/09/2018,06/09/2018,Standard Class,AC-10615,Corporate,United States,New York City,New York,10009,East,FUR-CH-10003379,1282.41
1955,CA-2018-157987,02/09/2018,06/09/2018,Standard Class,AC-10615,Corporate,United States,New York City,New York,10009,East,OFF-AR-10004582,4.92
1956,CA-2018-157987,02/09/2018,06/09/2018,Standard Class,AC-10615,Corporate,United States,New York City,New York,10009,East,TEC-AC-10002842,238
1957,CA-2018-157987,02/09/2018,06/09/2018,Standard Class,AC-10615,Corporate,United States,New York City,New York,10009,East,TEC-AC-10000109,167.97
1958,CA-2018-157987,02/09/2018,06/09/2018,Standard Class,AC-10615,Corporate,United States,New York City,New York,10009,East,OFF-PA-10003893,17.12
1959,CA-2018-110905,10/09/2018,15/09/2018,Second Class,RW-19690,Consumer,United States,Springfield,Missouri,65807,Central,OFF-BI-10003669,16.2
1960,CA-2018-110905,10/09/2018,15/09/2018,Second Class,RW-19690,Consumer,United States,Springfield,Missouri,65807,Central,OFF-AP-10004785,33.99
1961,CA-2018-110905,10/09/2018,15/09/2018,Second Class,RW-19690,Consumer,United States,Springfield,Missouri,65807,Central,TEC-AC-10003023,296.85
1962,CA-2018-110905,10/09/2018,15/09/2018,Second Class,RW-19690,Consumer,United States,Springfield,Missouri,65807,Central,TEC-AC-10002217,112.8
1963,CA-2018-110905,10/09/2018,15/09/2018,Second Class,RW-19690,Consumer,United States,Springfield,Missouri,65807,Central,OFF-BI-10002954,13.71
1964,CA-2018-110905,10/09/2018,15/09/2018,Second Class,RW-19690,Consumer,United States,Springfield,Missouri,65807,Central,OFF-PA-10002586,24.9
1965,CA-2018-110905,10/09/2018,15/09/2018,Second Class,RW-19690,Consumer,United States,Springfield,Missouri,65807,Central,OFF-ST-10000025,286.29
1966,CA-2018-110905,10/09/2018,15/09/2018,Second Class,RW-19690,Consumer,United States,Springfield,Missouri,65807,Central,OFF-AP-10003281,24.18
1967,CA-2018-165841,21/12/2018,28/12/2018,Standard Class,DB-13210,Consumer,United States,Paterson,New Jersey,7501,East,TEC-PH-10002103,281.97
1968,CA-2018-165841,21/12/2018,28/12/2018,Standard Class,DB-13210,Consumer,United States,Paterson,New Jersey,7501,East,OFF-SU-10000898,69.5
1969,CA-2018-165841,21/12/2018,28/12/2018,Standard Class,DB-13210,Consumer,United States,Paterson,New Jersey,7501,East,OFF-PA-10001144,166.44
1970,CA-2018-117485,23/09/2018,29/09/2018,Standard Class,BD-11320,Consumer,United States,Tulsa,Oklahoma,74133,Central,TEC-AC-10004659,291.96
1971,CA-2018-140242,06/05/2018,11/05/2018,Standard Class,ML-17755,Home Office,United States,Chicago,Illinois,60623,Central,OFF-AR-10004752,6.408
1972,CA-2018-140242,06/05/2018,11/05/2018,Standard Class,ML-17755,Home Office,United States,Chicago,Illinois,60623,Central,TEC-AC-10004659,408.744
1973,CA-2015-148950,14/12/2015,19/12/2015,Standard Class,JD-16015,Consumer,United States,Chicago,Illinois,60610,Central,OFF-BI-10001249,5.104
1974,CA-2015-148950,14/12/2015,19/12/2015,Standard Class,JD-16015,Consumer,United States,Chicago,Illinois,60610,Central,OFF-FA-10003059,2.896
1975,CA-2015-148950,14/12/2015,19/12/2015,Standard Class,JD-16015,Consumer,United States,Chicago,Illinois,60610,Central,TEC-AC-10002718,35.016
1976,CA-2015-110408,18/10/2015,20/10/2015,Second Class,AS-10225,Corporate,United States,Montgomery,Alabama,36116,South,OFF-ST-10001522,275.97
1977,CA-2015-110408,18/10/2015,20/10/2015,Second Class,AS-10225,Corporate,United States,Montgomery,Alabama,36116,South,TEC-PH-10002352,1394.95
1978,CA-2015-110408,18/10/2015,20/10/2015,Second Class,AS-10225,Corporate,United States,Montgomery,Alabama,36116,South,FUR-CH-10003774,545.88
1979,CA-2016-109939,08/05/2016,12/05/2016,Standard Class,AA-10375,Consumer,United States,Salem,Oregon,97301,West,OFF-AR-10000127,5.248
1980,CA-2017-112669,14/04/2017,14/04/2017,Same Day,KT-16465,Consumer,United States,Glendale,Arizona,85301,West,FUR-CH-10004086,933.536
1981,CA-2017-112669,14/04/2017,14/04/2017,Same Day,KT-16465,Consumer,United States,Glendale,Arizona,85301,West,OFF-ST-10001228,42.976
1982,CA-2016-119592,14/12/2016,16/12/2016,Second Class,MM-18280,Corporate,United States,Columbus,Georgia,31907,South,OFF-BI-10004187,3.76
1983,CA-2015-122749,03/12/2015,09/12/2015,Standard Class,NG-18430,Consumer,United States,Oklahoma City,Oklahoma,73120,Central,TEC-PH-10003811,479.96
1984,CA-2015-164721,25/11/2015,27/11/2015,Second Class,LW-16825,Corporate,United States,Brentwood,California,94513,West,OFF-AP-10000240,320.88
1985,CA-2015-164721,25/11/2015,27/11/2015,Second Class,LW-16825,Corporate,United States,Brentwood,California,94513,West,FUR-FU-10001940,23.88
1986,CA-2015-164721,25/11/2015,27/11/2015,Second Class,LW-16825,Corporate,United States,Brentwood,California,94513,West,OFF-PA-10000575,26.76
1987,CA-2017-147417,25/07/2017,27/07/2017,First Class,CB-12415,Consumer,United States,Columbus,Ohio,43229,East,TEC-CO-10001449,1439.976
1988,CA-2016-127509,09/11/2016,13/11/2016,Standard Class,AS-10090,Consumer,United States,Springfield,Missouri,65807,Central,OFF-BI-10002393,17.22
1989,CA-2016-127509,09/11/2016,13/11/2016,Standard Class,AS-10090,Consumer,United States,Springfield,Missouri,65807,Central,FUR-TA-10002855,1024.38
